Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,127489921,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,18212845.86,35867929.02,94837689,66.00000006,0,31833928.5,44674335.62,94837689,144095,0,42448655.33,48293837.08,94991962,32354004.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,10842,3,4,334,935,334,0,111.333336,192.83499,935,0,233.75,467.5,117044.83,645.6373,1807.0,4139.627,10253,4.0,10512,5256.0,7066.825,10253,259,10838,3612.6667,5984.2373,10521,27.0,0,0,0,0,72,92,276.70172,368.9356,0,935,158.625,334.7677,112069.414,0,0,1,1,0,0,0,1,1,181.28572,111.333336,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16356,3,4,249,935,249,0,83.0,143.76022,935,0,233.75,467.5,72389.336,427.9775,2726.0,5993.8345,14934,3.0,15301,7650.5,10300.425,14934,367,16348,5449.3335,8542.403,15296,21.0,0,0,0,0,72,92,183.41893,244.55858,0,935,148.0,329.7172,108713.43,0,0,1,1,0,0,0,1,1,169.14285,83.0,233.75,0,0,0,0,0,0,3,249,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15023591,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3004718.2,3164857.823,8005682,1002722.0,0,3004718.2,3164857.823,8005682,1002722,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,119880385,110705,0,3542560,0,32,32,32.0,0.0,0,0,0.0,0.0,29550.79,923.46216,1082.8912,22325.348,832239,1.0,120000000,1082.8912,22325.348,832239,1,0,0.0,0.0,0,0.0,0,0,0,0,885640,0,923.46216,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00029,32.0,0.0,0,0,0,0,0,0,110705,3542560,0,0,-1,-1,110704,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,19117,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,64549.88,366.16623,3186.1667,6069.5254,15229,3.0,15470,7735.0,10598.116,15229,241,19114,6371.3335,8083.833,15471,20.0,0,0,0,0,72,92,156.92839,209.23785,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119765110,140986,0,4511552,0,32,32,32.0,0.0,0,0,0.0,0.0,37670.004,1177.1876,849.48834,18014.623,653341,0.0,120000000,849.48834,18014.623,653341,0,0,0.0,0.0,0,0.0,0,0,0,0,1127888,0,1177.1876,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000225,32.0,0.0,0,0,0,0,0,0,140986,4511552,0,0,-1,-1,140985,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,25307,3,4,316,935,316,0,105.333336,182.44269,935,0,233.75,467.5,49432.965,276.6033,4217.8335,6403.9463,13354,4.0,13722,6861.0,9182.488,13354,368,25299,8433.0,7354.299,13718,34.0,0,0,0,0,72,92,118.54427,158.05904,0,935,156.375,333.4786,111207.984,0,0,1,1,0,0,0,1,1,178.71428,105.333336,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,12055,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,103525.51,580.67194,2009.1666,4547.1914,11285,3.0,11635,5817.5,7732.213,11285,350,12052,4017.3333,6612.068,11650,39.0,0,0,0,0,72,92,248.85939,331.81253,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15740,3,4,263,935,263,0,87.666664,151.84312,935,0,233.75,467.5,76111.82,444.7268,2623.3333,6065.371,15000,3.0,15307,7653.5,10389.52,15000,307,15737,5245.6665,8729.719,15324,38.0,0,0,0,0,72,92,190.5972,254.12961,0,935,149.75,330.36636,109141.93,0,0,1,1,0,0,0,1,1,171.14285,87.666664,233.75,0,0,0,0,0,0,3,263,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,14884,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,134.37248,14884.0,0.0,14884,14884.0,14884,14884.0,0.0,14884,14884,0,0.0,0.0,0,0.0,0,0,0,0,40,0,134.37248,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15168,3,4,341,935,341,0,113.666664,196.87643,935,0,233.75,467.5,84124.47,461.4979,2528.0,5611.596,13962,2.0,14272,7136.0,9653.422,13962,310,15163,5054.3335,7991.5513,14269,20.0,0,0,0,0,72,92,197.7848,263.71307,0,935,159.5,335.3003,112426.29,0,0,1,1,0,0,0,1,1,182.28572,113.666664,233.75,0,0,0,0,0,0,3,341,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,22379,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89.3695,22379.0,0.0,22379,22379.0,22379,22379.0,0.0,22379,22379,0,0.0,0.0,0,0.0,0,0,0,0,40,0,89.3695,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,39922,3,4,315,935,315,0,105.0,181.86534,935,0,233.75,467.5,31311.057,175.34192,6653.6665,10607.326,24601,4.0,15278,7639.0,10309.617,14929,349,39918,13306.0,12402.249,24601,34.0,0,0,0,0,72,92,75.14654,100.19538,0,935,156.25,333.4104,111162.5,0,0,1,1,0,0,0,1,1,178.57143,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,26479,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,47131.688,264.36044,4413.1665,6850.1826,15226,3.0,15502,7751.0,10571.246,15226,276,26476,8825.333,7946.3853,15504,37.0,0,0,0,0,72,92,113.29733,151.06311,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,30356,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.884834,30356.0,0.0,30356,30356.0,30356,30356.0,0.0,30356,30356,0,0.0,0.0,0,0.0,0,0,0,0,40,0,65.884834,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15514,3,4,307,935,307,0,102.333336,177.24654,935,0,233.75,467.5,80056.73,451.20535,2585.6667,6038.584,14909,3.0,15206,7603.0,10332.244,14909,297,15511,5170.3335,8699.736,15215,30.0,0,0,0,0,72,92,193.37373,257.83163,0,935,155.25,332.8778,110807.64,0,0,1,1,0,0,0,1,1,177.42857,102.333336,233.75,0,0,0,0,0,0,3,307,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,117901523,9,18,1396,4617,672,0,155.11111,256.3418,1104,0,256.5,386.89203,51.00019,0.22900468,4534674.0,19700000.0,101000000,14.0,110000000,13700000.0,35200000.0,101000000,54811,118000000,6935383.0,24200000.0,101000000,201.0,0,0,0,0,216,408,0.07633489,0.15266979,0,1104,214.75,343.17932,117772.05,0,0,0,1,0,0,0,0,2,222.7037,155.11111,256.5,0,0,0,0,0,0,9,1396,18,4617,64240,242,6,20,8856522.0,0.0,8856522,8856522,101000000.0,0.0,101000000,101000000,Benign
6,20965,3,4,267,935,267,0,89.0,154.15253,935,0,233.75,467.5,57333.652,333.88983,3494.1667,5297.9873,10846,3.0,11129,5564.5,7469.169,10846,283,20962,6987.3335,6060.9756,11138,32.0,0,0,0,0,72,92,143.09564,190.79417,0,935,150.25,330.56522,109273.36,0,0,1,1,0,0,0,1,1,171.71428,89.0,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,11174,3,4,334,935,334,0,111.333336,192.83499,935,0,233.75,467.5,113567.21,626.4543,1862.3334,4236.5254,10505,5.0,10811,5405.5,7211.782,10505,306,11169,3723.0,6143.5635,10815,32.0,0,0,0,0,72,92,268.4804,357.97388,0,935,158.625,334.7677,112069.414,0,0,1,1,0,0,0,1,1,181.28572,111.333336,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15023205,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3004641.0,3166699.728,8012986,1003296.0,0,3004641.0,3166699.728,8012986,1003296,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,89479783,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527126,0.06705425,17900000.0,15300000.0,42000000,4000315.0,89500000,17900000.0,15300000.0,42000000,4000315,0,0.0,0.0,0,0.0,0,0,0,0,48,0,0.06705425,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000315.0,0.0,4000315,4000315,21400000.0,15300000.0,42000000,7200382,Benign
6,35648,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,35008.977,196.36446,5941.3335,9354.582,21284,4.0,14335,7167.5,9673.928,14008,327,35644,11881.333,10840.477,21284,24.0,0,0,0,0,72,92,84.1562,112.20826,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,108613,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.621002,54306.5,76774.12,108594,19.0,108613,108613.0,0.0,108613,108613,0,0.0,0.0,0,0.0,0,0,0,0,40,20,18.414001,9.207001,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,92040224,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,4.519763,0.1412426,7670018.5,3793377.0,17000000,1999813.0,92000000,7670018.5,3793377.0,17000000,1999813,0,0.0,0.0,0,0.0,0,0,0,0,104,0,0.1412426,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46154,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,1999813.0,0.0,1999813,1999813,8185492.0,3510167.0,17000000,5004060,Benign
17,116008125,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.5859556,0.11206111,9667344.0,5120982.0,18000000,3000020.0,116000000,9667344.0,5120982.0,18000000,3000020,0,0.0,0.0,0,0.0,0,0,0,0,104,0,0.11206111,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46154,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,4504104.0,2115826.0,6000219,3007989,11900000.0,3721575.2,18000000,7003896,Benign
6,334527601,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55754600.17,121693837.6,302824283,60.00000002,0,10567772.67,18177283.04,31556921,146397,0,111460536.7,166475358.7,302824343,31557267.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,16602,3,4,224,935,224,0,74.666664,129.32646,935,0,233.75,467.5,69810.87,421.63596,2767.0,6217.7334,15440,3.0,15687,7843.5,10743.073,15440,247,16599,5533.0,8805.019,15688,25.0,0,0,0,0,72,92,180.70113,240.93483,0,935,144.875,328.7402,108070.125,0,0,1,1,0,0,0,1,1,165.57143,74.666664,233.75,0,0,0,0,0,0,3,224,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,13423,3,4,247,935,247,0,82.333336,142.60551,935,0,233.75,467.5,88057.81,521.493,2237.1667,5052.455,12542,5.0,12904,6452.0,8612.561,12542,362,13415,4471.6665,7303.671,12901,26.0,0,0,0,0,72,92,223.49698,297.99597,0,935,147.75,329.63043,108656.21,0,0,1,1,0,0,0,1,1,168.85715,82.333336,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,10785,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,185.44275,10785.0,0.0,10785,10785.0,10785,10785.0,0.0,10785,10785,0,0.0,0.0,0,0.0,0,0,0,0,40,0,185.44275,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,118980130,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.4963822,0.10926194,9915011.0,7316405.0,26000000,2995100.0,119000000,9915011.0,7316405.0,26000000,2995100,0,0.0,0.0,0,0.0,0,0,0,0,104,0,0.10926194,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46154,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,3985657.5,1400859.9,4976215,2995100,11100000.0,7472080.0,26000000,5000297,Benign
6,106020,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.296547,53010.0,74930.69,105994,26.0,106020,106020.0,0.0,106020,106020,0,0.0,0.0,0,0.0,0,0,0,0,40,24,18.864365,9.432182,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,65535,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,30311,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.98264,30311.0,0.0,30311,30311.0,30311,30311.0,0.0,30311,30311,0,0.0,0.0,0,0.0,0,0,0,0,40,0,65.98264,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,113002877,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.247679,0.13273998,8071634.0,7330179.0,25000000,2007959.0,113000000,8071634.0,7330179.0,25000000,2007959,0,0.0,0.0,0,0.0,0,0,0,0,120,0,0.13273998,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.133335,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,7500603.0,3534491.8,9999866,5001340,13300000.0,7249462.5,25000000,5999968,Benign
17,119848873,104917,0,3357344,0,32,32,32.0,0.0,0,0,0.0,0.0,28013.146,875.4108,1142.3317,21587.23,716301,0.0,120000000,1142.3317,21587.23,716301,0,0,0.0,0.0,0,0.0,0,0,0,0,839336,0,875.4108,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000305,32.0,0.0,0,0,0,0,0,0,104917,3357344,0,0,-1,-1,104916,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.16,19.0,0.0,19,19.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,20,20,52631.58,52631.58,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,14600,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,24256,3,4,342,935,342,0,114.0,197.4538,935,0,233.75,467.5,52646.77,288.58838,4042.6667,6151.8086,12665,3.0,11568,5784.0,7744.2334,11260,308,24252,8084.0,7005.175,12665,20.0,0,0,0,0,72,92,123.68074,164.90765,0,935,159.625,335.3778,112478.266,0,0,1,1,0,0,0,1,1,182.42857,114.0,233.75,0,0,0,0,0,0,3,342,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119784561,131288,0,4201216,0,32,32,32.0,0.0,0,0,0.0,0.0,35073.1,1096.0344,912.3871,18537.492,703300,0.0,120000000,912.3871,18537.492,703300,0,0,0.0,0.0,0,0.0,0,0,0,0,1050304,0,1096.0344,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000244,32.0,0.0,0,0,0,0,0,0,131288,4201216,0,0,-1,-1,131287,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,1128,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1773.0497,1128.0,0.0,1128,1128.0,1128,1128.0,0.0,1128,1128,0,0.0,0.0,0,0.0,0,0,0,0,40,0,1773.0497,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,325938507,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,32593850.7,91972895.55,292815235,44.00000012,0,54323084.5,117514876.8,292815235,144895,0,81197917.5,141971348.1,292962599,2763.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,13376,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,149.52153,13376.0,0.0,13376,13376.0,13376,13376.0,0.0,13376,13376,0,0.0,0.0,0,0.0,0,0,0,0,40,0,149.52153,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119960076,135827,0,4346464,0,32,32,32.0,0.0,0,0,0.0,0.0,36232.59,1132.2684,883.18933,17828.451,689474,0.0,120000000,883.18933,17828.451,689474,0,0,0.0,0.0,0,0.0,0,0,0,0,1086616,0,1132.2684,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000237,32.0,0.0,0,0,0,0,0,0,135827,4346464,0,0,-1,-1,135826,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,11135,3,4,334,935,334,0,111.333336,192.83499,935,0,233.75,467.5,113964.98,628.6484,1855.8334,4066.4897,10144,3.0,10674,5337.0,6798.1245,10144,530,11132,3710.6667,6048.934,10692,32.0,0,0,0,0,72,92,269.42075,359.22766,0,935,158.625,334.7677,112069.414,0,0,1,1,0,0,0,1,1,181.28572,111.333336,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,22190,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90.13069,22190.0,0.0,22190,22190.0,22190,22190.0,0.0,22190,22190,0,0.0,0.0,0,0.0,0,0,0,0,40,0,90.13069,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
0,112641329,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633209,56300000.0,16.263456,56300000,56300000.0,113000000,56300000.0,16.263456,56300000,56300000,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.026633209,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,16.263456,56300000,56300000,Benign
6,1045015075,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,74643933.93,261815147.8,983797933,49.99999999,0,95001370.45,294930399.7,983797933,144733,0,11235099.67,17663392.58,31594591,2110708.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,29246,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.38542,29246.0,0.0,29246,29246.0,29246,29246.0,0.0,29246,29246,0,0.0,0.0,0,0.0,0,0,0,0,40,0,68.38542,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,116992100,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.3763638,0.13676137,7799473.5,8324606.0,31000000,2000087.0,117000000,7799473.5,8324606.0,31000000,2000087,0,0.0,0.0,0,0.0,0,0,0,0,128,0,0.13676137,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,7332079.0,6650576.5,15000000,2984160,13300000.0,9724949.0,31000000,5991914,Benign
6,23724,3,4,291,935,291,0,97.0,168.00893,935,0,233.75,467.5,51677.625,295.05984,3954.0,5987.4272,12260,3.0,12626,6313.0,8410.328,12260,366,23721,7907.0,6874.4517,12628,20.0,0,0,0,0,72,92,126.45422,168.60564,0,935,153.25,331.88242,110145.93,0,0,1,1,0,0,0,1,1,175.14285,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119947712,139061,0,4449952,0,32,32,32.0,0.0,0,0,0.0,0.0,37099.098,1159.3468,862.56085,17523.102,683492,0.0,120000000,862.56085,17523.102,683492,0,0,0.0,0.0,0,0.0,0,0,0,0,1112488,0,1159.3468,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023,32.0,0.0,0,0,0,0,0,0,139061,4449952,0,0,-1,-1,139060,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,11092,3,4,249,935,249,0,83.0,143.76022,935,0,233.75,467.5,106743.6,631.08545,1848.6666,4203.093,10423,4.0,10722,5361.0,7158.749,10423,299,11088,3696.0,6089.957,10726,33.0,0,0,0,0,72,92,270.4652,360.62027,0,935,148.0,329.7172,108713.43,0,0,1,1,0,0,0,1,1,169.14285,83.0,233.75,0,0,0,0,0,0,3,249,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,10838,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,184.53589,10838.0,0.0,10838,10838.0,10838,10838.0,0.0,10838,10838,0,0.0,0.0,0,0.0,0,0,0,0,40,0,184.53589,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,23657,3,4,333,935,333,0,111.0,192.25764,935,0,233.75,467.5,53599.36,295.8955,3942.8333,5978.4043,11719,4.0,11897,5948.5,7992.4277,11600,297,23653,7884.3335,6796.5728,11897,37.0,0,0,0,0,72,92,126.81236,169.08315,0,935,158.5,334.69302,112019.43,0,0,1,1,0,0,0,1,1,181.14285,111.0,233.75,0,0,0,0,0,0,3,333,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15437,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,129.55885,15437.0,0.0,15437,15437.0,15437,15437.0,0.0,15437,15437,0,0.0,0.0,0,0.0,0,0,0,0,40,0,129.55885,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
